date time julian Pres Tair Tdew Dir Spd Gust Cc Cht Vis  Radn   RelH Rain Rain
2017-01-20-03:43 2457774.1548611  994.5 48.3 37.6 154  5.7  7.3   X  M   M     0.0  66.3 0.00 0.01
2017-01-20-03:44 2457774.1555556  994.5 48.3 37.6 158  6.0  7.8   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-03:45 2457774.1562500  994.5 48.3 37.6 152  6.8  8.2   X  M   M     0.0  66.3 0.00 0.01
2017-01-20-03:46 2457774.1569444  994.5 48.4 37.7 160  6.3  7.8   X  M   M     0.0  66.3 0.00 0.01
2017-01-20-03:47 2457774.1576389  994.5 48.4 37.6 146  5.8  7.8   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-03:48 2457774.1583333  994.5 48.4 37.7 155  5.3  8.1   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-03:49 2457774.1590278  994.5 48.3 37.4 153  8.6  9.2   X  M   M     0.0  65.7 0.00 0.01
2017-01-20-03:50 2457774.1597222  994.5 48.3 37.4 155  7.7  9.7   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-03:51 2457774.1604167  994.5 48.3 37.6 135  5.5  6.6   X  M   M     0.0  66.3 0.00 0.01
2017-01-20-03:52 2457774.1611111  994.5 48.3 37.6 146  5.3  6.0   X  M   M     0.0  66.2 0.00 0.01
2017-01-20-03:53 2457774.1618056  994.5 48.3 37.6 146  6.8  7.9   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-03:54 2457774.1625000  994.5 48.3 37.5 153  6.3  7.5   X  M   M     0.0  66.2 0.00 0.01
2017-01-20-03:55 2457774.1631944  994.5 48.2 37.5 165  5.2  5.9   X  M   M     0.0  66.4 0.00 0.01
2017-01-20-03:56 2457774.1638889  994.5 48.2 37.6 152  5.2  6.0   X  M   M     0.0  66.5 0.00 0.01
2017-01-20-03:57 2457774.1645833  994.5 48.2 37.5 139  5.9  6.5   X  M   M     0.0  66.5 0.00 0.01
2017-01-20-03:58 2457774.1652778  994.5 48.2 37.6 145  5.4  5.9   X  M   M     0.0  66.5 0.00 0.01
2017-01-20-03:59 2457774.1659722  994.5 48.2 37.6 129  6.5  7.5   X  M   M     0.0  66.5 0.00 0.01
2017-01-20-04:00 2457774.1666667  994.5 48.2 37.6 132  6.2  7.3   X  M   M     0.0  66.6 0.00 0.01
2017-01-20-04:01 2457774.1673611  994.5 48.2 37.6 134  7.1  9.7   X  M   M     0.0  66.4 0.00 0.01
2017-01-20-04:02 2457774.1680556  994.5 48.2 37.5 141  6.1  7.2   X  M   M     0.0  66.3 0.00 0.01
2017-01-20-04:03 2457774.1687500  994.5 48.1 37.5 132  6.3  7.2   X  M   M     0.0  66.6 0.00 0.01
2017-01-20-04:04 2457774.1694444  994.5 48.1 37.5 130  7.0  7.3   X  M   M     0.0  66.5 0.00 0.01
2017-01-20-04:05 2457774.1701389  994.5 48.1 37.7 133  5.5  6.6   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-04:06 2457774.1708333  994.5 48.2 37.8 107  2.9  3.7   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-04:07 2457774.1715278  994.5 48.2 37.6 125  7.9 10.3   X  M   M     0.0  66.4 0.00 0.01
2017-01-20-04:08 2457774.1722222  994.5 48.1 37.5 138  6.7  8.4   X  M   M     0.0  66.4 0.00 0.01
2017-01-20-04:09 2457774.1729167  994.5 48.1 37.7 134  5.1  6.2   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-04:10 2457774.1736111  994.5 48.1 37.7 133  5.9  7.3   X  M   M     0.0  67.1 0.00 0.01
2017-01-20-04:11 2457774.1743056  994.5 48.1 37.6 139  6.3  6.8   X  M   M     0.0  66.8 0.00 0.01
2017-01-20-04:12 2457774.1750000  994.5 48.0 37.4 135  6.2  6.9   X  M   M     0.0  66.7 0.00 0.01
2017-01-20-04:13 2457774.1756944  994.5 47.9 37.5 139  6.4  7.8   X  M   M     0.0  67.1 0.00 0.01
2017-01-20-04:14 2457774.1763889  994.5 47.9 37.5 139  6.0  8.2   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-04:15 2457774.1770833  994.5 47.9 37.6 138  6.9  7.9   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-04:16 2457774.1777778  994.5 47.8 37.6 135  5.0  5.4   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-04:17 2457774.1784722  994.5 47.8 37.7 123  4.9  5.7   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:18 2457774.1791667  994.5 47.8 37.7 142  6.0  7.2   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-04:19 2457774.1798611  994.5 47.8 37.6 148  5.8  7.2   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-04:20 2457774.1805556  994.5 47.8 37.7 140  6.3  7.3   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-04:21 2457774.1812500  994.5 47.8 37.7 138  4.3  5.0   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:22 2457774.1819444  994.5 47.9 37.7 140  5.1  6.3   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:23 2457774.1826389  994.5 47.8 37.8 140  4.3  6.5   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-04:24 2457774.1833333  994.5 47.9 37.8 141  4.5  5.7   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-04:25 2457774.1840278  994.5 47.9 37.7 147  5.0  5.7   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-04:26 2457774.1847222  994.5 47.9 37.7 136  5.9  6.8   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-04:27 2457774.1854167  994.5 47.9 37.6 144  6.0  7.8   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-04:28 2457774.1861111  994.5 47.8 37.4 152  6.8  7.8   X  M   M     0.0  66.9 0.00 0.01
2017-01-20-04:29 2457774.1868056  994.5 47.7 37.4 149  6.7  8.1   X  M   M     0.0  67.1 0.00 0.01
2017-01-20-04:30 2457774.1875000  994.4 47.7 37.5 133  6.0  6.5   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-04:31 2457774.1881944  994.4 47.8 37.5 143  5.2  6.3   X  M   M     0.0  67.4 0.00 0.01
2017-01-20-04:32 2457774.1888889  994.4 47.8 37.6 146  4.9  5.3   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-04:33 2457774.1895833  994.4 47.8 37.6 134  4.7  5.6   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:34 2457774.1902778  994.4 47.8 37.7 134  5.5  6.6   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-04:35 2457774.1909722  994.4 47.8 37.6 145  4.4  4.9   X  M   M     0.0  67.6 0.00 0.01
2017-01-20-04:36 2457774.1916667  994.4 47.8 37.7 129  5.4  6.0   X  M   M     0.0  67.6 0.00 0.01
2017-01-20-04:37 2457774.1923611  994.4 47.9 37.5 128  6.1  6.9   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-04:38 2457774.1930556  994.4 48.0 37.7 133  5.4  8.4   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-04:39 2457774.1937500  994.4 47.9 37.5 140  6.5  7.5   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-04:40 2457774.1944444  994.4 47.9 37.4 133  6.9  8.5   X  M   M     0.0  66.8 0.00 0.01
2017-01-20-04:41 2457774.1951389  994.4 47.9 37.5 132  5.4  6.0   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-04:42 2457774.1958333  994.4 47.9 37.6 120  4.2  5.0   X  M   M     0.0  67.4 0.00 0.01
2017-01-20-04:43 2457774.1965278  994.4 47.9 37.6 119  3.7  5.6   X  M   M     0.0  67.4 0.00 0.01
2017-01-20-04:44 2457774.1972222  994.4 47.8 37.7 119  4.3  4.7   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:45 2457774.1979167  994.4 47.9 37.8 101  4.7  5.3   X  M   M     0.0  67.9 0.00 0.01
2017-01-20-04:46 2457774.1986111  994.4 47.8 37.7 137  4.6  6.0   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:47 2457774.1993056  994.4 47.8 37.8 120  3.7  4.4   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-04:48 2457774.2000000  994.4 47.8 37.7 140  5.4  6.6   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-04:49 2457774.2006944  994.4 47.7 37.7 121  4.8  5.6   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-04:50 2457774.2013889  994.4 47.7 37.6 123  5.7  6.5   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-04:51 2457774.2020833  994.4 47.6 37.5 129  5.8  6.3   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-04:52 2457774.2027778  994.4 47.6 37.6 138  6.8  7.9   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-04:53 2457774.2034722  994.4 47.5 37.6 123  4.1  5.0   X  M   M     0.0  68.3 0.00 0.01
2017-01-20-04:54 2457774.2041667  994.4 47.5 37.6 131  6.3  7.2   X  M   M     0.0  68.2 0.00 0.01
2017-01-20-04:55 2457774.2048611  994.4 47.4 37.5 127  6.7  8.8   X  M   M     0.0  68.3 0.00 0.01
2017-01-20-04:56 2457774.2055556  994.4 47.4 37.5 141  6.1  7.5   X  M   M     0.0  68.4 0.00 0.01
2017-01-20-04:57 2457774.2062500  994.4 47.4 37.5 123  5.6  6.6   X  M   M     0.0  68.5 0.00 0.01
2017-01-20-04:58 2457774.2069444  994.4 47.4 37.5 131  5.9  8.5   X  M   M     0.0  68.3 0.00 0.01
2017-01-20-04:59 2457774.2076389  994.3 47.4 37.4 138  7.8  8.5   X  M   M     0.0  68.2 0.00 0.01
2017-01-20-05:00 2457774.2083333  994.3 47.4 37.4 130  7.8  8.4   X  M   M     0.0  68.0 0.00 0.01
2017-01-20-05:01 2457774.2090278  994.3 47.4 37.3 141  6.9  7.5   X  M   M     0.0  67.9 0.00 0.01
2017-01-20-05:02 2457774.2097222  994.3 47.3 37.4 131  6.1  6.6   X  M   M     0.0  68.2 0.00 0.01
2017-01-20-05:03 2457774.2104167  994.3 47.4 37.4 130  6.4  8.7   X  M   M     0.0  68.2 0.00 0.01
2017-01-20-05:04 2457774.2111111  994.3 47.3 37.3 137  6.1  6.9   X  M   M     0.0  68.1 0.00 0.01
2017-01-20-05:05 2457774.2118056  994.4 47.3 37.3 135  6.0  7.1   X  M   M     0.0  67.9 0.00 0.01
2017-01-20-05:06 2457774.2125000  994.4 47.3 37.2 140  6.8  8.2   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-05:07 2457774.2131944  994.4 47.3 37.2 132  6.9  7.6   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-05:08 2457774.2138889  994.4 47.4 37.2 135  7.6  9.5   X  M   M     0.0  67.7 0.00 0.01
2017-01-20-05:09 2457774.2145833  994.4 47.3 37.2 139  6.7  7.6   X  M   M     0.0  67.9 0.00 0.01
2017-01-20-05:10 2457774.2152778  994.3 47.3 37.2 134  7.3  9.1   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-05:11 2457774.2159722  994.3 47.2 37.2 138  6.3  6.8   X  M   M     0.0  67.8 0.00 0.01
2017-01-20-05:12 2457774.2166667  994.3 47.3 37.2 132  7.3  8.4   X  M   M     0.0  67.6 0.00 0.01
2017-01-20-05:13 2457774.2173611  994.3 47.3 37.2 130  8.1 10.5   X  M   M     0.0  67.6 0.00 0.01
2017-01-20-05:14 2457774.2180556  994.3 47.3 37.1 133  8.3  9.4   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-05:15 2457774.2187500  994.3 47.3 37.0 140  8.3  9.4   X  M   M     0.0  67.1 0.00 0.01
2017-01-20-05:16 2457774.2194444  994.3 47.3 36.9 132  8.2  8.5   X  M   M     0.0  66.9 0.00 0.01
2017-01-20-05:17 2457774.2201389  994.3 47.4 37.1 121  6.8  8.8   X  M   M     0.0  67.1 0.00 0.01
2017-01-20-05:18 2457774.2208333  994.3 47.5 37.1 125  6.3  7.3   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-05:19 2457774.2215278  994.2 47.4 36.9 135  7.7  8.8   X  M   M     0.0  66.7 0.00 0.01
2017-01-20-05:20 2457774.2222222  994.2 47.4 36.9 135  7.9  8.9   X  M   M     0.0  66.7 0.00 0.01
2017-01-20-05:21 2457774.2229167  994.2 47.3 36.9 144  7.1  8.7   X  M   M     0.0  66.8 0.00 0.01
2017-01-20-05:22 2457774.2236111  994.2 47.3 36.9 140  7.4  8.9   X  M   M     0.0  66.9 0.00 0.01
2017-01-20-05:23 2457774.2243056  994.2 47.3 36.9 137  7.0  8.2   X  M   M     0.0  66.9 0.00 0.01
2017-01-20-05:24 2457774.2250000  994.2 47.2 36.8 139  7.3  8.7   X  M   M     0.0  66.9 0.00 0.01
2017-01-20-05:25 2457774.2256944  994.2 47.2 37.0 126  6.1  6.9   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-05:26 2457774.2263889  994.2 47.2 37.0 131  6.2  7.1   X  M   M     0.0  67.4 0.00 0.01
2017-01-20-05:27 2457774.2270833  994.2 47.3 37.0 130  7.0  7.9   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-05:28 2457774.2277778  994.2 47.3 37.0 136  6.8  7.2   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-05:29 2457774.2284722  994.2 47.2 36.9 134  7.4  9.1   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-05:30 2457774.2291667  994.2 47.2 36.9 127  7.3  8.1   X  M   M     0.0  67.3 0.00 0.01
2017-01-20-05:31 2457774.2298611  994.2 47.1 36.9 129  6.3  7.1   X  M   M     0.0  67.5 0.00 0.01
2017-01-20-05:32 2457774.2305556  994.2 47.2 36.9 130  6.8  7.8   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-05:33 2457774.2312500  994.2 47.2 36.8 127  6.2  7.6   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-05:34 2457774.2319444  994.2 47.2 36.9 138  7.4  8.8   X  M   M     0.0  67.1 0.00 0.01
2017-01-20-05:35 2457774.2326389  994.2 47.2 36.9 137  7.1  8.7   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-05:36 2457774.2333333  994.2 47.2 36.8 142  6.1  7.5   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-05:37 2457774.2340278  994.2 47.2 36.8 131  5.7  7.1   X  M   M     0.0  67.0 0.00 0.01
2017-01-20-05:38 2457774.2347222  994.1 47.3 36.9 134  4.9  5.4   X  M   M     0.0  67.2 0.00 0.01
2017-01-20-05:39 2457774.2354167  994.1 47.4 36.9 138  5.9  6.9   X  M   M     0.0  66.8 0.00 0.01
2017-01-20-05:40 2457774.2361111  994.1 47.3 36.8 127  5.6  6.3   X  M   M     0.0  66.7 0.00 0.01
2017-01-20-05:41 2457774.2368056  994.1 47.3 36.8 134  4.8  6.0   X  M   M     0.0  66.8 0.00 0.01
2017-01-20-05:42 2457774.2375000  994.1 47.3 36.8 137  6.3  7.6   X  M   M     0.0  66.8 0.00 0.01
2017-01-20-05:43 2457774.2381944  994.0 47.4 36.8 140  6.3  8.1   X  M   M     0.0  66.6 0.00 0.01
2017-01-20-05:44 2457774.2388889  994.0 47.4 36.6 136  6.3  7.6   X  M   M     0.0  66.0 0.00 0.01
2017-01-20-05:45 2457774.2395833  994.0 47.3 36.6 138  5.8  6.9   X  M   M     0.0  66.0 0.00 0.01
2017-01-20-05:46 2457774.2402778  994.0 47.4 36.7 135  5.0  6.9   X  M   M     0.0  66.2 0.00 0.01
2017-01-20-05:47 2457774.2409722  994.0 47.4 36.7 143  6.4  7.9   X  M   M     0.0  66.0 0.00 0.01
2017-01-20-05:48 2457774.2416667  994.0 47.4 36.6 154  4.7  5.9   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-05:49 2457774.2423611  994.0 47.4 36.6 134  6.2  8.1   X  M   M     0.0  65.8 0.00 0.01
2017-01-20-05:50 2457774.2430556  994.0 47.4 36.5 135  6.3  6.9   X  M   M     0.0  65.7 0.00 0.01
2017-01-20-05:51 2457774.2437500  994.0 47.4 36.6 139  6.3  7.3   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-05:52 2457774.2444444  994.0 47.4 36.6 125  6.1  6.9   X  M   M     0.0  65.8 0.00 0.01
2017-01-20-05:53 2457774.2451389  994.0 47.4 36.5 136  5.8  6.9   X  M   M     0.0  65.8 0.00 0.01
2017-01-20-05:54 2457774.2458333  994.0 47.3 36.6 136  6.4  7.3   X  M   M     0.0  66.0 0.00 0.01
2017-01-20-05:55 2457774.2465278  994.0 47.4 36.5 138  6.5  7.1   X  M   M     0.0  65.8 0.00 0.01
2017-01-20-05:56 2457774.2472222  994.0 47.4 36.6 131  5.5  7.2   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-05:57 2457774.2479167  994.0 47.4 36.7 127  5.6  6.5   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-05:58 2457774.2486111  993.9 47.4 36.7 129  5.0  6.9   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-05:59 2457774.2493056  993.9 47.3 36.6 130  5.9  6.5   X  M   M     0.0  66.1 0.00 0.01
2017-01-20-06:00 2457774.2500000  993.9 47.3 36.5 135  6.0  6.9   X  M   M     0.0  65.8 0.00 0.01
2017-01-20-06:01 2457774.2506944  993.9 47.2 36.5 131  5.7  6.0   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-06:02 2457774.2513889  993.9 47.2 36.5 146  6.0  7.8   X  M   M     0.0  66.2 0.00 0.01
2017-01-20-06:03 2457774.2520833  993.9 47.3 36.6 133  5.6  6.6   X  M   M     0.0  66.2 0.00 0.01
2017-01-20-06:04 2457774.2527778  993.9 47.3 36.5 134  5.9  7.1   X  M   M     0.0  66.0 0.00 0.01
2017-01-20-06:05 2457774.2534722  993.9 47.3 36.5 135  5.4  6.6   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-06:06 2457774.2541667  993.9 47.3 36.5 140  5.5  6.8   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-06:07 2457774.2548611  993.8 47.4 36.4 141  6.7  7.5   X  M   M     0.0  65.5 0.00 0.01
2017-01-20-06:08 2457774.2555556  993.8 47.5 36.4 125  5.9  7.2   X  M   M     0.0  65.3 0.00 0.01
2017-01-20-06:09 2457774.2562500  993.8 47.4 36.3 137  6.9  8.1   X  M   M     0.0  65.0 0.00 0.01
2017-01-20-06:10 2457774.2569444  993.8 47.5 36.4 138  6.5  7.3   X  M   M     0.0  65.4 0.00 0.01
2017-01-20-06:11 2457774.2576389  993.8 47.4 36.4 134  5.1  7.3   X  M   M     0.0  65.4 0.00 0.01
2017-01-20-06:12 2457774.2583333  993.8 47.4 36.3 145  7.3  7.8   X  M   M     0.0  64.9 0.00 0.01
2017-01-20-06:13 2457774.2590278  993.8 47.3 36.1 138  7.3  7.9   X  M   M     0.0  65.0 0.00 0.01
2017-01-20-06:14 2457774.2597222  993.8 47.3 36.2 140  8.2  9.4   X  M   M     0.0  65.0 0.00 0.01
2017-01-20-06:15 2457774.2604167  993.8 47.3 36.2 132  7.6  8.8   X  M   M     0.0  65.0 0.00 0.01
2017-01-20-06:16 2457774.2611111  993.8 47.3 36.1 139  7.9  9.2   X  M   M     0.0  64.9 0.00 0.01
2017-01-20-06:17 2457774.2618056  993.7 47.4 36.2 136  7.5  9.4   X  M   M     0.0  64.7 0.00 0.01
2017-01-20-06:18 2457774.2625000  993.7 47.4 36.0 138  7.2  8.2   X  M   M     0.0  64.3 0.00 0.01
2017-01-20-06:19 2457774.2631944  993.7 47.4 36.0 139  7.1  8.4   X  M   M     0.0  64.2 0.00 0.01
2017-01-20-06:20 2457774.2638889  993.7 47.4 35.8 142  7.8  8.7   X  M   M     0.0  63.9 0.00 0.01
2017-01-20-06:21 2457774.2645833  993.7 47.5 36.0 143  7.3  9.1   X  M   M     0.0  64.1 0.00 0.01
2017-01-20-06:22 2457774.2652778  993.7 47.5 35.8 141  7.8  9.7   X  M   M     0.0  63.6 0.00 0.01
2017-01-20-06:23 2457774.2659722  993.7 47.5 35.8 141  7.2 10.4   X  M   M     0.0  63.5 0.00 0.01
2017-01-20-06:24 2457774.2666667  993.7 47.5 35.8 140  8.2  9.1   X  M   M     0.0  63.5 0.00 0.01
2017-01-20-06:25 2457774.2673611  993.7 47.5 35.7 141  7.4  8.4   X  M   M     0.0  63.5 0.00 0.01
2017-01-20-06:26 2457774.2680556  993.7 47.5 35.7 145  7.5  8.4   X  M   M     0.0  63.6 0.00 0.01
2017-01-20-06:27 2457774.2687500  993.6 47.4 35.8 135  6.5  8.2   X  M   M     0.0  63.7 0.00 0.01
2017-01-20-06:28 2457774.2694444  993.6 47.4 35.7 143  6.8  7.2   X  M   M     0.0  63.6 0.00 0.01
2017-01-20-06:29 2457774.2701389  993.6 47.4 35.8 137  6.1  7.3   X  M   M     0.0  63.7 0.00 0.01
2017-01-20-06:30 2457774.2708333  993.6 47.5 35.8 142  6.0  6.3   X  M   M     0.0  63.7 0.00 0.01
2017-01-20-06:31 2457774.2715278  993.6 47.5 35.8 132  5.7  6.5   X  M   M     0.0  63.8 0.00 0.01
2017-01-20-06:32 2457774.2722222  993.5 47.6 36.0 132  5.4  6.2   X  M   M     0.0  63.8 0.00 0.01
2017-01-20-06:33 2457774.2729167  993.5 47.6 35.8 137  5.9  6.8   X  M   M     0.0  63.4 0.00 0.01
2017-01-20-06:34 2457774.2736111  993.5 47.6 35.7 137  6.0  6.3   X  M   M     0.0  63.0 0.00 0.01
2017-01-20-06:35 2457774.2743056  993.5 47.7 35.6 133  5.3  5.9   X  M   M     0.0  62.9 0.00 0.01
2017-01-20-06:36 2457774.2750000  993.5 47.7 35.7 141  5.3  7.2   X  M   M     0.0  62.9 0.00 0.01
2017-01-20-06:37 2457774.2756944  993.4 47.8 35.7 131  5.1  5.9   X  M   M     0.0  62.6 0.00 0.01
2017-01-20-06:38 2457774.2763889  993.4 47.8 35.6 132  4.8  6.3   X  M   M     0.0  62.6 0.00 0.01
2017-01-20-06:39 2457774.2770833  993.4 47.8 35.7 130  4.5  5.3   X  M   M     0.0  62.6 0.00 0.01
2017-01-20-06:40 2457774.2777778  993.4 47.8 35.7 136  4.5  5.2   X  M   M     0.0  62.7 0.00 0.01
2017-01-20-06:41 2457774.2784722  993.3 47.8 35.6 133  4.7  5.7   X  M   M     0.0  62.4 0.00 0.01
2017-01-20-06:42 2457774.2791667  993.3 47.7 35.4 134  5.6  6.5   X  M   M     0.0  62.2 0.00 0.01
2017-01-20-06:43 2457774.2798611  993.3 47.7 35.4 132  5.4  6.0   X  M   M     0.0  62.0 0.00 0.01
2017-01-20-06:44 2457774.2805556  993.3 47.7 35.4 137  4.8  6.5   X  M   M     0.0  61.9 0.00 0.01
2017-01-20-06:45 2457774.2812500  993.3 47.8 35.4 132  4.9  6.8   X  M   M     0.0  62.0 0.00 0.01
2017-01-20-06:46 2457774.2819444  993.3 47.8 35.4 141  6.0  6.5   X  M   M     0.0  61.9 0.00 0.01
2017-01-20-06:47 2457774.2826389  993.3 47.8 35.3 140  5.3  6.0   X  M   M     0.0  61.9 0.00 0.01
2017-01-20-06:48 2457774.2833333  993.3 47.7 35.3 133  5.3  6.3   X  M   M     0.0  61.8 0.00 0.01
2017-01-20-06:49 2457774.2840278  993.3 47.7 35.3 131  5.4  6.2   X  M   M     0.0  61.8 0.00 0.01
2017-01-20-06:50 2457774.2847222  993.3 47.7 35.2 136  6.1  6.6   X  M   M     0.0  61.7 0.00 0.01
2017-01-20-06:51 2457774.2854167  993.4 47.6 35.2 140  5.3  6.3   X  M   M     0.0  61.9 0.00 0.01
2017-01-20-06:52 2457774.2861111  993.3 47.6 35.3 141  5.4  6.5   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-06:53 2457774.2868056  993.3 47.6 35.3 141  4.5  5.2   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-06:54 2457774.2875000  993.3 47.6 35.4 133  3.9  4.7   X  M   M     0.0  62.6 0.00 0.01
2017-01-20-06:55 2457774.2881944  993.3 47.6 35.3 127  4.4  5.2   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-06:56 2457774.2888889  993.3 47.6 35.4 145  4.0  4.9   X  M   M     0.0  62.2 0.00 0.01
2017-01-20-06:57 2457774.2895833  993.3 47.6 35.4 137  3.4  4.4   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-06:58 2457774.2902778  993.3 47.6 35.4 135  5.0  5.7   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-06:59 2457774.2909722  993.3 47.6 35.3 133  4.6  5.4   X  M   M     0.0  62.1 0.00 0.01
2017-01-20-07:00 2457774.2916667  993.2 47.6 35.4 132  4.4  5.0   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-07:01 2457774.2923611  993.3 47.7 35.5 129  4.3  6.2   X  M   M     0.0  62.3 0.00 0.01
2017-01-20-07:02 2457774.2930556  993.3 47.6 35.3 147  4.0  4.6   X  M   M     0.0  61.9 0.00 0.01
2017-01-20-07:03 2457774.2937500  993.3 47.6 35.3 138  4.2  5.4   X  M   M     0.0  62.1 0.00 0.01
2017-01-20-07:04 2457774.2944444  993.3 47.6 35.1 135  3.9  4.9   X  M   M     0.0  61.8 0.00 0.01
2017-01-20-07:05 2457774.2951389  993.3 47.6 35.2 146  3.9  4.4   X  M   M     0.0  61.9 0.00 0.01
2017-01-20-07:06 2457774.2958333  993.3 47.5 35.1 137  2.9  3.3   X  M   M     0.0  62.0 0.00 0.01
2017-01-20-07:07 2457774.2965278  993.3 47.5 35.3 152  3.0  3.4   X  M   M     0.0  62.4 0.00 0.01
2017-01-20-07:08 2457774.2972222  993.3 47.5 35.4 152  2.8  3.3   X  M   M     0.0  62.6 0.00 0.01
2017-01-20-07:09 2457774.2979167  993.3 47.4 35.4 147  2.6  3.4   X  M   M     0.0  62.9 0.00 0.01
2017-01-20-07:10 2457774.2986111  993.3 47.3 35.4 145  3.2  4.0   X  M   M     0.0  63.2 0.00 0.01
2017-01-20-07:11 2457774.2993056  993.3 47.2 35.5 128  3.1  3.7   X  M   M     0.0  63.4 0.00 0.01
2017-01-20-07:12 2457774.3000000  993.3 47.2 35.5 130  2.8  3.7   X  M   M     0.0  63.6 0.00 0.01
2017-01-20-07:13 2457774.3006944  993.3 47.2 35.5 123  4.1  4.7   X  M   M     0.0  63.5 0.00 0.01
2017-01-20-07:14 2457774.3013889  993.3 47.2 35.6 124  2.9  3.6   X  M   M     0.0  63.8 0.00 0.01
2017-01-20-07:15 2457774.3020833  993.2 47.2 35.8 112  2.9  3.3   X  M   M     0.0  64.2 0.00 0.01
2017-01-20-07:16 2457774.3027778  993.2 47.2 35.8 112  2.8  3.4   X  M   M     0.0  64.3 0.00 0.01
2017-01-20-07:17 2457774.3034722  993.2 47.1 35.7 109  2.8  3.7   X  M   M     0.0  64.4 0.00 0.01
2017-01-20-07:18 2457774.3041667  993.2 47.0 35.7 101  2.7  3.3   X  M   M     0.0  64.5 0.00 0.01
2017-01-20-07:19 2457774.3048611  993.2 46.9 35.7 102  2.8  3.7   X  M   M     0.0  64.8 0.00 0.01
2017-01-20-07:20 2457774.3055556  993.2 46.8 35.7 104  2.8  3.4   X  M   M     0.0  65.3 0.00 0.01
2017-01-20-07:21 2457774.3062500  993.1 46.6 35.8 106  2.7  4.0   X  M   M     0.0  65.7 0.00 0.01
2017-01-20-07:22 2457774.3069444  993.1 46.5 35.7  94  3.5  3.8   X  M   M     0.0  65.9 0.00 0.01
2017-01-20-07:23 2457774.3076389  993.1 46.3 35.9  75  3.2  3.7   X  M   M     0.0  66.9 0.00 0.01
